timestamp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,rain,clouds_all,weather
2020-08-03 20,36.9,31.0,32.8,71,993,3.1,250,0.0,40,0
2020-08-03 21,36.14,31.0,31.75,69,994,2.1,230,0.0,20,0
2020-08-03 22,36.56,30.6,31.12,78,994,2.1,230,0.0,20,5
2020-08-03 23,36.3,30.25,30.67,78,994,2.1,230,0.0,20,5
2020-08-04 00,36.15,30.04,30.6,78,995,2.1,230,0.0,20,5
2020-08-04 01,37.18,29.58,30.8,81,993,1.0,180,0.0,40,2
2020-08-04 02,37.22,29.53,30.8,81,994,1.0,180,0.0,40,2
2020-08-04 03,36.27,28.12,30.8,81,994,1.0,180,0.0,40,2
2020-08-04 04,36.12,28.29,30.4,84,994,1.0,70,0.0,40,2
2020-08-04 05,34.87,28.94,29.6,82,994,2.1,250,0.0,40,5
2020-08-04 06,37.07,28.93,31.0,84,994,1.0,70,0.0,40,2
2020-08-04 07,36.96,29.11,31.8,79,995,1.0,230,0.0,75,2
2020-08-04 08,36.35,29.2,32.0,72,994,1.0,250,0.0,40,0
2020-08-04 09,36.38,29.2,32.0,72,994,1.0,250,0.0,40,0
2020-08-04 10,38.43,30.9,35.0,63,995,2.6,340,0.0,75,0
2020-08-04 11,39.75,32.24,34.2,67,995,1.5,340,0.0,40,0
2020-08-04 12,39.8,32.39,34.2,67,995,1.5,340,0.0,40,0
2020-08-04 13,41.3,34.6,36.4,59,992,2.6,340,0.0,40,0
2020-08-04 14,41.9,35.49,36.54,59,992,2.6,340,0.0,40,0
2020-08-04 15,41.09,34.6,36.4,59,992,2.6,340,0.0,40,0
2020-08-04 16,40.19,34.59,35.6,61,990,3.1,340,0.0,20,0
2020-08-04 17,39.67,33.4,35.6,61,990,3.1,340,0.0,20,0
2020-08-04 18,39.62,33.4,35.6,61,990,3.1,340,0.0,20,0
2020-08-04 19,39.75,32.0,33.53,71,992,1.0,50,0.0,20,0
2020-08-04 20,37.68,31.38,32.0,68,993,1.0,360,0.0,20,0
2020-08-04 21,38.53,30.75,33.2,71,993,1.0,50,0.0,20,0
2020-08-04 22,36.47,30.04,30.55,78,993,1.4,104,0.0,20,2
2020-08-04 23,36.37,30.03,30.55,78,994,1.55,114,0.0,20,2
2020-08-05 00,36.37,29.95,30.4,78,994,1.36,130,0.0,20,2
2020-08-05 01,36.34,29.69,30.03,79,993,0.54,152,0.0,9,2
2020-08-05 02,36.97,29.24,31.0,81,993,1.0,50,0.0,20,2
2020-08-05 03,35.43,29.0,29.8,79,994,1.03,32,0.0,3,2
2020-08-05 04,35.9,28.81,29.23,87,994,1.0,50,0.0,20,2
2020-08-05 05,36.55,29.0,30.35,87,994,1.0,50,0.0,20,2
2020-08-05 06,36.68,29.0,30.5,87,994,1.0,50,0.0,20,2
2020-08-05 07,38.26,30.8,32.4,80,995,2.6,90,0.0,34,2
2020-08-05 08,38.21,30.8,32.4,80,995,2.6,90,0.0,22,2
2020-08-05 09,38.16,30.8,32.4,80,995,2.6,90,0.0,11,2
2020-08-05 10,39.2,31.92,34.8,76,995,3.6,50,0.6,90,5
2020-08-05 10,39.2,31.92,34.8,76,995,3.6,50,0.6,90,4
2020-08-05 11,39.92,32.0,34.8,76,995,3.6,50,0.6,90,5
2020-08-05 11,39.92,32.0,34.8,76,995,3.6,50,0.6,90,4
2020-08-05 12,35.89,33.29,34.8,63,995,7.7,90,0.2,40,5
2020-08-05 12,35.89,33.29,34.8,63,995,7.7,90,0.2,40,4
2020-08-05 13,39.45,28.6,34.0,89,995,1.5,250,0.0,75,2
2020-08-05 14,39.15,28.6,34.0,89,995,1.5,250,0.0,75,2
2020-08-05 15,38.68,30.2,31.35,89,995,1.5,250,0.0,75,2
2020-08-05 16,37.84,31.0,32.6,80,994,2.94,105,0.0,75,2
2020-08-05 17,37.74,30.2,32.6,80,994,2.86,98,0.0,75,2
2020-08-05 18,38.23,30.2,32.6,80,994,2.14,74,0.0,75,2
2020-08-05 19,40.33,31.0,31.4,93,996,1.0,20,0.0,40,2
2020-08-05 20,39.4,29.76,31.4,93,996,1.0,20,0.0,40,2
2020-08-05 21,39.42,29.88,31.4,93,996,1.0,20,0.0,40,2
2020-08-05 22,37.26,29.11,30.4,88,997,1.0,70,0.0,40,2
2020-08-05 23,37.26,29.0,30.4,88,997,1.0,70,0.0,40,2
2020-08-06 00,37.19,28.93,30.4,88,997,1.0,70,0.0,40,2
2020-08-06 01,34.81,28.66,29.2,87,996,2.27,61,0.0,40,2
2020-08-06 02,34.67,28.55,29.2,87,996,2.32,65,0.0,40,2
2020-08-06 03,36.33,28.26,30.0,89,996,1.0,50,0.0,40,2
2020-08-06 04,35.64,28.45,28.8,90,997,1.0,70,0.0,20,2
2020-08-06 05,36.63,28.8,30.33,90,997,1.0,70,0.0,20,2
2020-08-06 06,37.93,28.8,32.0,90,998,1.0,70,0.0,20,2
2020-08-06 07,37.23,31.49,32.4,76,998,3.6,70,0.0,40,2
2020-08-06 08,37.18,31.27,32.4,76,998,3.6,70,0.0,40,2
2020-08-06 09,37.13,31.4,32.4,76,998,3.6,70,0.0,40,2
2020-08-06 10,36.33,33.3,35.2,60,998,6.7,90,0.0,40,0
2020-08-06 11,37.26,34.46,35.2,60,998,6.7,90,0.0,40,0
2020-08-06 12,37.39,34.8,35.2,60,998,6.7,90,0.0,40,0
2020-08-06 13,37.01,35.4,36.2,56,997,7.7,90,0.0,40,1
2020-08-06 14,36.97,35.4,36.34,56,997,7.7,90,0.0,40,1
2020-08-06 15,36.51,32.72,37.2,53,997,6.7,90,0.0,40,0
2020-08-06 16,37.45,33.44,36.2,60,996,6.2,70,0.0,40,0
2020-08-06 17,37.04,32.93,36.2,60,995,6.2,70,0.0,40,0
2020-08-06 18,36.73,33.27,36.2,60,996,6.2,70,0.0,40,0
2020-08-06 19,36.35,31.99,32.45,70,997,4.1,90,0.0,40,0
2020-08-06 20,35.82,30.84,32.4,70,998,4.1,90,0.0,40,0
2020-08-06 21,35.96,31.1,32.4,70,998,4.1,90,0.0,40,0
2020-08-06 22,35.3,30.29,32.0,76,999,5.1,70,0.0,20,2
2020-08-06 23,34.17,30.03,31.2,76,999,5.1,70,0.0,20,2
2020-08-07 00,34.35,29.93,31.2,76,999,5.1,70,0.0,20,2
2020-08-07 01,33.84,29.22,30.0,79,999,4.1,90,0.0,40,2
2020-08-07 02,33.73,29.06,30.0,79,999,4.1,90,0.0,40,2
2020-08-07 03,32.25,28.42,29.0,79,1000,4.1,100,0.0,40,2
2020-08-07 04,32.21,28.0,28.6,86,1000,4.1,90,0.0,20,2
2020-08-07 05,32.64,28.0,29.18,86,1000,4.1,90,0.0,20,2
2020-08-07 06,32.49,28.0,29.08,86,1001,4.1,90,0.0,20,2
2020-08-07 07,31.41,28.0,30.6,71,1002,4.6,70,0.0,40,0
2020-08-07 08,32.83,28.6,31.2,71,1002,4.6,70,0.0,40,0
2020-08-07 09,33.86,30.27,31.0,71,1002,4.6,70,0.0,40,0
2020-08-07 10,36.0,31.52,33.0,62,1002,3.1,90,0.0,75,0
2020-08-07 11,38.68,32.94,34.0,68,1002,3.1,50,0.0,40,0
2020-08-07 12,39.06,33.0,34.0,67,1002,2.6,80,0.0,75,0
2020-08-07 13,38.18,33.0,36.0,60,1001,4.6,50,0.0,75,0
2020-08-07 14,40.5,34.0,35.4,63,1000,2.6,50,0.0,75,0
2020-08-07 15,40.79,34.0,35.0,67,999,2.6,70,0.0,75,0
2020-08-07 16,40.98,33.2,36.0,63,999,2.1,50,0.0,75,0
2020-08-07 17,41.03,33.2,35.2,67,998,2.1,70,0.0,75,0
2020-08-07 18,41.1,32.0,34.04,75,999,1.0,140,0.0,90,2
2020-08-07 19,40.15,31.0,34.0,75,999,1.0,140,0.0,90,2
2020-08-07 20,38.87,31.0,31.87,81,1000,1.0,90,0.0,40,2
2020-08-07 21,38.82,31.0,31.78,81,1001,1.0,90,0.0,40,2
2020-08-07 22,37.43,30.6,31.0,85,1001,2.6,140,0.0,40,2
2020-08-07 23,37.0,30.4,30.74,85,1001,2.6,140,0.0,40,2
2020-08-08 00,36.51,30.0,30.6,85,1001,2.6,140,0.0,40,2
2020-08-08 01,36.21,29.0,29.82,88,1001,1.5,110,0.0,40,2
2020-08-08 02,36.37,29.0,30.01,88,1000,1.5,110,0.0,40,2
2020-08-08 03,35.11,28.9,29.08,83,1000,1.18,101,0.0,40,2
2020-08-08 04,35.1,28.88,29.03,83,1000,1.15,108,0.0,40,2
2020-08-08 05,36.54,29.0,30.24,88,1000,1.03,126,0.0,40,2
2020-08-08 06,36.09,29.0,30.28,84,1000,1.21,114,0.0,40,2
2020-08-08 07,37.98,30.0,32.6,84,1001,0.97,128,0.0,40,2
2020-08-08 08,39.62,31.6,32.6,79,1000,1.0,230,0.0,40,2
2020-08-08 09,40.27,31.81,33.0,75,1000,1.0,230,0.0,40,2
2020-08-08 10,40.34,33.14,35.0,63,1000,1.5,70,0.0,40,0
2020-08-08 11,41.4,33.6,36.2,60,999,1.5,70,0.0,40,0
2020-08-08 12,41.57,33.6,37.0,56,999,1.0,70,0.0,40,0
2020-08-08 13,42.27,35.4,37.0,56,998,1.5,20,0.0,40,0
2020-08-08 14,41.43,35.4,37.0,53,997,1.5,20,0.0,75,0
2020-08-08 15,41.47,34.67,37.0,53,997,1.5,50,0.0,75,0
2020-08-08 16,41.25,34.24,37.0,56,995,1.5,50,0.0,75,0
2020-08-08 17,39.94,32.0,37.0,56,995,1.5,250,0.0,75,0
2020-08-08 18,39.28,32.0,36.0,60,996,2.1,250,0.0,75,0
2020-08-08 19,38.09,31.0,36.0,60,997,2.1,250,0.0,75,0
2020-08-08 20,38.0,31.0,31.8,76,997,1.46,181,0.0,40,2
2020-08-08 21,38.24,31.0,31.27,84,998,1.8,187,0.0,40,2
2020-08-08 22,37.62,30.24,31.0,84,998,2.03,196,0.0,40,2
2020-08-08 23,35.78,30.0,31.0,78,999,2.6,230,0.0,40,2
2020-08-09 00,35.38,28.0,31.8,87,998,2.6,250,0.0,40,2
2020-08-09 01,36.45,29.0,29.42,94,998,1.5,250,0.0,40,2
2020-08-09 02,34.3,28.0,29.8,86,998,2.6,250,0.0,40,2
2020-08-09 03,32.97,27.0,29.8,86,998,2.6,250,0.0,40,2
2020-08-09 04,33.51,27.0,28.56,88,998,1.0,250,0.0,40,2
2020-08-09 05,34.0,27.0,29.41,88,998,1.0,250,0.0,40,2
2020-08-09 06,35.18,27.8,30.0,88,998,1.0,250,0.0,40,2
2020-08-09 07,36.41,28.2,30.0,89,999,1.0,250,0.0,75,2
2020-08-09 08,35.65,29.0,31.6,79,999,2.6,250,0.0,75,2
2020-08-09 09,35.65,29.93,32.0,74,1000,3.1,250,0.0,75,2
2020-08-09 10,36.53,30.8,32.0,74,1000,3.1,270,0.0,75,0
2020-08-09 11,40.0,32.0,33.2,75,999,1.0,290,0.0,75,0
2020-08-09 12,41.32,32.06,34.0,75,998,1.0,70,0.0,75,0
2020-08-09 13,40.26,32.5,35.0,67,998,2.6,30,0.0,75,0
2020-08-09 14,40.4,32.0,33.65,84,998,2.6,110,4.0,90,5
2020-08-09 15,37.65,29.71,31.34,84,997,2.1,90,0.0,75,2
2020-08-09 16,36.84,28.2,31.2,84,997,1.5,250,0.0,75,2
2020-08-09 17,36.96,29.0,31.4,84,996,2.1,250,0.0,75,2
2020-08-09 18,36.66,28.2,31.2,84,997,1.0,270,0.0,75,2
2020-08-09 19,36.46,29.0,30.41,84,997,1.0,270,0.0,75,2
2020-08-09 20,35.56,29.0,30.0,89,998,2.6,81,0.0,75,2
2020-08-09 21,33.98,29.0,29.38,83,999,3.0,93,0.0,75,2
2020-08-09 22,34.13,28.86,29.06,83,999,2.55,113,0.0,75,2
2020-08-09 23,34.62,28.74,29.0,86,999,2.14,129,0.0,40,2
2020-08-10 00,34.57,28.84,29.04,83,999,1.88,128,0.0,75,2
2020-08-10 01,35.77,28.47,29.4,93,999,2.1,50,0.0,40,2
2020-08-10 02,35.56,28.29,29.4,93,999,2.1,50,0.0,40,2
2020-08-10 03,35.71,28.25,29.4,93,999,2.1,50,0.0,40,2
2020-08-10 04,35.65,28.18,29.0,92,999,1.5,110,0.0,40,2
2020-08-10 05,35.73,28.6,29.16,92,999,1.5,110,0.0,40,2
2020-08-10 06,34.16,28.0,30.0,84,1000,2.1,120,0.0,75,2
2020-08-10 07,35.59,29.0,30.6,84,1000,2.1,120,0.0,75,2
2020-08-10 08,36.05,29.41,30.6,84,1000,2.1,90,0.0,75,2
2020-08-10 09,36.09,29.07,30.6,84,1001,2.1,90,0.0,75,2
2020-08-10 10,38.07,30.09,32.0,79,1001,1.5,120,0.0,75,2
2020-08-10 11,38.86,31.0,33.2,75,1000,1.5,90,0.0,75,0
2020-08-10 12,39.61,31.8,33.0,75,1000,2.1,180,0.0,75,0
2020-08-10 13,39.88,32.64,33.09,75,999,2.1,70,0.0,75,0
2020-08-10 14,40.11,32.2,34.0,71,999,1.5,50,0.0,75,0
2020-08-10 15,40.44,31.34,34.0,71,998,1.5,120,0.0,75,0
2020-08-10 16,40.46,32.25,34.0,71,998,2.1,90,0.5,75,4
2020-08-10 17,39.46,30.44,33.6,79,997,3.1,90,0.0,75,2
2020-08-10 18,38.31,30.03,32.0,84,998,2.6,120,0.0,75,2
2020-08-10 19,38.0,29.37,32.0,84,999,2.6,120,0.0,75,2
2020-08-10 20,37.45,29.01,31.4,80,999,1.0,180,0.0,40,2
2020-08-10 21,35.53,28.98,30.0,79,1001,1.5,150,0.0,75,5
2020-08-10 22,36.65,28.71,30.4,86,1000,1.5,90,0.0,40,2
2020-08-10 23,36.46,28.66,30.4,86,1000,1.5,90,0.0,40,2
2020-08-11 00,36.61,28.74,30.4,86,1000,1.5,90,0.0,40,2
2020-08-11 01,34.85,28.24,29.0,89,1000,2.1,130,0.0,75,2
2020-08-11 02,35.01,28.22,29.0,87,1000,1.5,140,0.0,40,2
2020-08-11 03,36.35,28.01,29.8,92,1000,1.0,90,0.0,40,2
2020-08-11 04,34.81,27.98,28.2,94,1000,1.32,82,0.0,75,2
2020-08-11 05,35.51,28.0,29.4,89,999,1.0,110,0.0,40,2
2020-08-11 06,35.26,28.0,30.0,84,1000,1.04,94,0.0,75,2
2020-08-11 07,36.13,28.8,31.0,79,1000,1.0,190,0.0,75,2
2020-08-11 08,36.87,29.89,31.0,84,1000,2.1,180,0.0,75,2
2020-08-11 09,37.3,30.32,32.0,79,1001,2.6,210,0.0,75,2
2020-08-11 10,38.01,31.2,33.0,70,1000,2.1,220,0.0,75,2
2020-08-11 11,39.01,32.65,34.0,67,1000,2.6,250,0.0,75,0
2020-08-11 12,37.94,32.89,34.0,67,1000,4.1,270,0.0,75,0
2020-08-11 13,39.49,34.0,35.19,63,999,3.6,260,0.0,75,0
2020-08-11 14,40.78,34.94,37.0,56,997,3.1,270,0.0,75,0
2020-08-11 15,38.99,32.59,34.0,75,997,4.1,340,1.5,90,4
2020-08-11 16,39.87,31.0,32.63,89,997,1.5,130,0.0,75,2
2020-08-11 17,39.06,29.8,32.75,89,996,1.5,110,0.0,75,2
2020-08-11 18,38.44,29.0,32.6,94,997,2.6,200,0.0,75,2
2020-08-11 19,37.04,29.0,31.49,94,998,2.6,200,0.0,75,2
2020-08-11 20,38.3,30.0,30.8,89,998,1.0,180,0.0,40,2
2020-08-11 21,37.87,30.0,30.24,89,999,1.0,180,0.0,40,2
2020-08-11 22,36.96,29.08,30.0,89,999,1.5,180,0.0,40,2
2020-08-11 23,36.99,28.93,30.2,89,999,1.5,180,0.0,40,2
2020-08-12 00,36.89,28.99,30.0,89,998,1.5,180,0.0,40,2
2020-08-12 01,36.15,28.14,29.4,91,998,1.0,160,0.0,40,2
2020-08-12 02,35.78,27.88,29.4,91,998,1.0,160,0.0,40,2
2020-08-12 03,33.49,27.81,28.28,88,998,2.1,240,0.0,75,2
2020-08-12 04,33.41,27.71,28.04,88,998,2.1,240,0.0,75,2
2020-08-12 05,34.06,28.0,28.6,88,998,2.1,250,0.0,40,2
2020-08-12 06,33.8,27.98,28.6,88,998,2.1,250,0.0,40,2
2020-08-12 07,34.14,28.38,29.2,89,999,3.6,250,0.0,75,2
2020-08-12 08,34.34,28.34,30.6,82,998,4.1,230,0.0,40,2
2020-08-12 09,34.53,28.5,32.0,74,999,4.1,230,0.0,75,2
2020-08-12 10,36.13,29.63,33.0,70,999,4.6,250,0.0,75,0
2020-08-12 11,37.88,30.0,34.4,67,999,3.1,270,0.2,75,4
2020-08-12 11,37.88,30.0,34.4,67,999,3.1,270,0.2,75,0
2020-08-12 12,38.78,32.04,34.0,63,999,2.6,250,0.0,75,0
2020-08-12 13,39.05,33.19,35.0,59,998,2.6,250,0.0,75,0
2020-08-12 14,39.86,33.42,35.2,59,997,2.6,290,0.0,75,0
2020-08-12 15,39.59,32.59,35.2,59,997,2.6,290,0.0,75,0
2020-08-12 16,39.01,31.0,36.0,56,996,2.6,320,0.0,75,0
2020-08-12 17,39.52,31.0,36.0,60,996,2.6,340,0.0,75,0
2020-08-12 18,38.98,31.0,34.0,67,997,2.6,110,0.0,75,0
2020-08-12 19,38.23,30.06,34.0,67,997,2.6,110,0.0,75,0
2020-08-12 20,37.18,29.95,32.0,81,997,3.1,90,0.0,75,5
2020-08-12 21,36.45,29.43,31.4,81,997,3.1,90,0.0,75,5
2020-08-12 22,31.89,25.0,28.32,98,998,2.1,140,2.0,90,4
2020-08-12 23,33.48,26.8,28.29,98,998,2.1,140,4.0,90,4
2020-08-13 00,33.46,27.0,28.0,98,999,2.1,140,2.0,90,4
2020-08-13 01,32.44,26.6,27.37,100,998,3.1,90,0.0,90,1
2020-08-13 02,32.42,26.6,27.38,100,998,3.1,90,0.0,90,1
2020-08-13 03,31.67,26.0,27.0,100,998,3.1,90,0.0,90,1
2020-08-13 04,31.56,25.6,26.62,100,998,2.1,230,0.0,90,2
2020-08-13 05,31.21,25.0,26.75,100,998,2.1,230,0.0,90,2
2020-08-13 06,31.65,25.6,26.67,100,998,2.1,230,0.0,90,2
2020-08-13 07,30.86,25.0,26.8,100,998,2.6,160,1.5,90,5
2020-08-13 08,30.88,25.0,26.8,100,998,2.6,140,0.0,90,1
2020-08-13 09,31.65,25.0,26.87,100,999,1.5,220,1.5,90,5
2020-08-13 10,33.29,26.0,27.41,100,999,1.0,340,0.5,90,4
2020-08-13 11,34.37,26.2,28.28,100,999,1.0,70,8.0,90,4
2020-08-13 12,34.53,27.14,28.38,100,999,2.6,50,3.0,90,4
2020-08-13 13,34.19,27.4,29.71,94,998,2.6,250,0.0,75,2
2020-08-13 14,34.22,27.4,30.0,89,998,2.6,340,0.0,75,2
2020-08-13 15,34.46,27.4,29.0,89,997,1.5,20,0.0,75,2
2020-08-13 16,32.97,27.54,28.0,94,996,3.6,80,0.0,75,2
2020-08-13 17,34.15,27.4,28.0,93,995,1.5,70,0.0,40,2
2020-08-13 18,34.77,27.36,28.0,94,996,1.0,90,0.0,75,2
2020-08-13 19,34.74,27.03,28.0,94,997,1.0,90,0.0,75,2
2020-08-13 20,32.53,26.8,27.14,95,997,2.18,88,0.0,20,2
2020-08-13 21,32.25,26.98,27.15,94,998,2.6,50,0.0,75,2
2020-08-13 22,32.94,26.88,27.03,94,998,1.5,90,0.0,75,2
2020-08-13 23,33.39,26.6,27.4,95,998,1.0,50,0.0,40,2
2020-08-14 00,33.61,26.93,27.4,95,998,1.0,50,0.0,40,2
2020-08-14 01,33.58,26.94,27.2,96,997,1.0,70,0.0,40,2
2020-08-14 02,33.48,26.8,27.07,96,997,1.0,70,0.0,40,2
2020-08-14 03,33.39,26.54,27.0,96,997,1.0,70,0.0,40,2
2020-08-14 04,32.07,26.0,26.8,96,996,1.5,340,0.0,40,2
2020-08-14 05,32.45,26.0,26.98,96,996,1.5,340,0.0,40,2
2020-08-14 06,32.47,26.8,27.01,94,997,2.1,100,0.0,75,2
2020-08-14 07,32.7,26.8,28.0,94,998,2.1,100,0.0,75,2
2020-08-14 08,33.09,26.8,28.0,95,998,2.1,70,0.0,40,2
2020-08-14 09,33.73,26.23,28.0,94,999,2.1,70,0.0,75,2
2020-08-14 10,35.49,26.3,30.0,94,995,2.1,70,0.0,75,2
2020-08-14 11,34.7,26.71,31.4,79,994,2.6,70,0.0,75,2
2020-08-14 12,35.16,26.7,32.0,74,998,2.6,90,0.0,75,2
2020-08-14 13,35.68,28.16,32.0,74,997,2.6,90,0.0,75,2
2020-08-14 14,35.77,28.69,32.0,75,996,2.1,50,0.0,75,2
2020-08-14 15,36.41,28.98,32.0,74,996,2.1,50,0.0,75,2
2020-08-14 16,36.54,30.04,32.0,74,992,2.6,50,0.0,75,2
2020-08-14 17,36.22,29.0,32.0,84,991,2.6,50,0.0,75,2
2020-08-14 18,37.59,29.0,31.0,89,991,1.5,70,0.0,75,2
2020-08-14 19,37.2,28.92,30.56,89,992,1.5,70,0.0,75,2
2020-08-14 20,35.46,28.4,29.7,88,996,1.5,50,0.0,40,2
2020-08-14 21,35.61,28.34,29.7,88,997,1.5,50,0.0,40,2
2020-08-14 22,34.3,27.92,28.8,92,998,2.1,50,0.0,40,2
2020-08-14 23,34.49,27.87,28.8,92,997,2.1,50,0.0,40,2
2020-08-15 00,35.16,27.96,29.0,92,998,2.1,50,0.0,40,2
2020-08-15 01,35.69,27.5,29.0,92,992,1.0,70,0.0,40,2
2020-08-15 02,35.01,27.25,29.0,92,992,1.0,70,0.0,40,2
2020-08-15 03,34.67,27.06,28.4,92,991,1.0,70,0.0,40,2
2020-08-15 04,34.6,27.11,28.33,93,991,1.0,110,0.0,40,2
2020-08-15 05,34.66,27.4,28.33,93,991,1.0,110,0.0,40,2
2020-08-15 06,34.44,27.0,28.33,94,993,1.0,90,0.0,75,2
2020-08-15 07,36.1,28.0,29.4,94,994,1.0,90,0.0,75,2
2020-08-15 08,35.57,29.0,29.44,89,994,2.1,70,0.0,75,2
2020-08-15 09,35.49,29.0,30.0,84,994,2.1,100,0.0,75,2
2020-08-15 10,38.49,31.0,33.0,75,998,1.5,90,0.0,75,2
2020-08-15 11,38.41,31.6,34.0,71,998,3.1,90,0.0,75,0
2020-08-15 12,39.36,32.88,34.0,71,998,3.1,90,0.0,75,0
2020-08-15 13,39.79,33.0,34.0,71,997,2.6,90,0.0,75,0
2020-08-15 14,39.97,32.6,34.0,71,996,2.1,90,0.0,75,0
2020-08-15 15,39.96,31.4,34.0,71,996,1.5,90,0.0,40,0
2020-08-15 16,39.93,31.53,35.0,67,996,1.5,90,0.0,40,0
2020-08-15 17,40.26,32.3,34.4,71,995,1.5,90,0.0,40,0
2020-08-15 18,38.63,31.0,34.0,71,996,2.1,110,0.0,40,0
2020-08-15 19,36.93,30.0,31.58,81,992,2.1,140,0.0,20,2
2020-08-15 20,36.69,30.0,31.11,81,992,2.1,140,0.0,20,2
2020-08-15 21,36.21,29.9,30.8,81,997,2.1,140,0.0,20,2
2020-08-15 22,35.24,28.95,30.0,88,998,2.6,140,0.0,20,2
2020-08-15 23,35.38,28.0,30.56,88,994,2.6,140,0.0,20,2
2020-08-16 00,34.61,28.0,30.0,88,994,2.6,140,0.0,20,2
2020-08-16 01,34.85,28.0,29.44,91,993,2.1,110,0.0,20,2
2020-08-16 02,34.13,28.0,28.89,88,992,2.1,110,0.0,40,2
2020-08-16 03,34.33,27.14,29.4,91,993,2.1,110,0.0,20,2
2020-08-16 04,34.31,27.31,28.8,90,993,1.5,140,0.0,40,2
2020-08-16 05,33.62,28.0,28.4,90,993,2.6,110,0.0,40,2
2020-08-16 06,33.14,27.97,28.12,88,999,2.6,50,0.5,75,4
2020-08-16 07,34.71,28.0,29.44,83,995,1.0,70,0.0,75,2
2020-08-16 08,34.15,28.0,30.0,83,995,2.6,140,0.0,40,2
2020-08-16 09,35.88,29.46,31.0,74,996,2.1,90,0.0,75,2
2020-08-16 10,38.52,31.44,32.6,74,1000,1.5,120,0.0,75,0
2020-08-16 11,38.26,32.0,33.8,70,999,3.1,110,0.0,75,0
2020-08-16 12,38.08,32.0,34.0,67,998,2.6,110,0.0,75,0
2020-08-16 13,40.28,33.89,34.28,67,998,2.1,130,0.0,75,0
2020-08-16 14,40.0,34.4,35.2,63,996,3.1,90,0.0,40,0
2020-08-16 15,39.98,32.2,36.0,60,997,2.1,110,0.0,75,0
2020-08-16 16,38.42,31.6,36.0,60,996,4.1,90,0.0,75,0
2020-08-16 17,38.04,31.6,34.2,68,996,3.6,90,0.0,40,0
2020-08-16 18,39.07,31.6,33.0,75,997,2.1,100,0.0,75,0
2020-08-16 19,38.52,31.11,33.0,75,993,2.1,100,0.0,75,0
2020-08-16 20,37.14,30.0,31.03,84,998,2.1,110,0.0,40,2
2020-08-16 21,36.72,30.0,30.66,84,998,2.1,110,0.0,40,2
2020-08-16 22,36.41,29.55,30.0,86,999,2.1,90,0.0,20,2
2020-08-16 23,36.33,29.35,30.0,86,999,2.1,90,0.0,20,2
2020-08-17 00,35.47,29.0,30.0,86,999,2.1,90,0.0,20,2
2020-08-17 01,34.96,28.75,29.2,89,998,2.6,110,0.0,40,2
2020-08-17 02,35.33,28.84,29.6,89,993,2.6,110,0.0,40,2
2020-08-17 03,34.79,28.42,29.2,89,993,2.6,110,0.0,40,2
2020-08-17 04,35.27,28.4,29.44,91,993,2.6,110,0.0,40,2
2020-08-17 05,35.78,29.2,29.49,91,991,2.6,110,0.0,40,2
2020-08-17 06,35.47,28.89,29.42,91,992,2.6,110,0.0,40,2
2020-08-17 07,36.66,30.0,30.6,85,994,2.1,140,0.0,40,2
2020-08-17 08,37.47,30.0,31.6,85,995,2.1,140,0.0,40,2
2020-08-17 09,38.35,30.25,32.0,85,995,2.1,140,0.0,40,2
2020-08-17 10,37.64,31.11,33.0,75,994,3.6,160,0.0,75,0
2020-08-17 11,38.71,32.2,33.8,72,999,3.6,160,0.0,40,0
2020-08-17 12,38.28,32.2,35.0,61,999,3.1,110,0.0,40,0
2020-08-17 13,39.65,33.97,34.6,64,998,2.6,160,0.0,75,0
2020-08-17 14,38.5,31.4,34.6,64,997,2.6,160,0.0,75,0
2020-08-17 15,38.81,31.4,34.0,71,997,2.1,150,0.0,75,0
2020-08-17 16,38.49,29.0,32.6,100,997,3.6,50,1.5,90,4
2020-08-17 17,37.43,28.6,32.45,100,997,3.1,50,0.0,90,1
2020-08-17 18,36.7,29.0,32.46,94,997,2.6,70,0.0,75,2
2020-08-17 19,36.81,29.0,31.55,94,994,2.6,70,0.0,75,2
2020-08-17 20,37.86,28.0,31.11,98,993,1.0,70,0.0,40,2
2020-08-17 21,37.47,28.0,31.67,98,994,1.0,70,0.0,40,2
2020-08-17 22,37.06,28.0,31.11,97,994,1.0,70,0.0,40,2
2020-08-17 23,37.31,28.0,31.11,97,995,1.0,70,0.0,40,2
2020-08-18 00,36.23,28.0,29.66,97,1000,1.0,70,0.0,40,2
2020-08-18 01,36.15,28.0,29.46,98,1000,1.0,70,0.0,40,2
2020-08-18 02,36.27,28.0,29.41,98,999,1.0,70,0.0,40,2
2020-08-18 03,36.48,27.65,29.0,98,1000,1.0,70,0.0,40,2
2020-08-18 04,35.75,27.87,29.0,98,1000,2.1,110,0.0,75,2
2020-08-18 05,35.78,28.4,29.03,98,999,2.1,110,0.0,75,2
2020-08-18 06,37.12,28.4,29.0,100,999,1.0,90,0.0,75,2
2020-08-18 07,37.63,28.2,30.0,100,996,1.0,90,0.0,75,2
2020-08-18 08,37.86,29.82,32.0,84,996,2.1,90,0.0,75,2
2020-08-18 09,39.65,30.42,32.0,84,997,1.0,150,0.0,75,2
2020-08-18 10,41.56,31.11,33.0,89,997,1.0,90,0.0,75,2
2020-08-18 11,41.96,31.67,33.32,84,996,1.0,110,0.0,75,2
